model_id,min_price_old,min_price_new,date,status
7275,310.0,315.0,2026-03-22,None
7276,100.0,96.0,2026-05-04,None
7277,100.0,105.0,2026-05-04,None
7278,160.0,90.0,2026-02-09,None
7279,100.0,96.0,2026-05-04,None
7280,,399.0,2025-06-17,None
7281,,799.0,2025-06-17,None
7282,,425.0,2025-06-17,None
7283,,1020.0,2025-06-17,None
7284,,459.0,2025-06-17,None
7285,,559.0,2025-06-17,None
7286,,505.0,2025-06-17,None
7287,,520.0,2025-06-17,None
7288,,505.0,2025-06-17,None
7289,,312.0,2025-06-17,None
7290,,725.0,2025-06-17,None
7291,,455.0,2025-06-17,None
7292,140.0,165.0,2026-06-11,None
7293,,,,None
7294,133.0,150.0,2026-04-27,None
7295,170.0,185.0,2026-06-11,None
7296,,,,None
7297,140.0,170.0,2026-04-27,None
7298,,155.0,2026-02-09,None
7299,,,,None
7300,,155.0,2026-02-09,None
7301,90.0,100.0,2026-04-10,None
7302,90.0,100.0,2026-04-10,None
7303,90.0,100.0,2026-04-10,None
7304,112.0,110.0,2026-06-10,None
7305,112.0,110.0,2026-06-10,None
7306,110.0,112.0,2026-05-07,None
7307,,595.0,2025-07-31,None
7308,,940.0,2025-07-31,None
7309,,,,None
7310,,435.0,2025-07-31,None
7311,,605.0,2025-07-27,None
7312,,183.0,2025-07-27,None
7313,,,,None
7314,,302.0,2025-07-27,None
7315,,,,None
7316,,680.0,2025-07-27,None
7317,,605.0,2025-07-27,None
7318,,340.0,2025-07-27,None
7319,,690.0,2025-07-27,None
7320,,935.0,2025-07-27,None
7321,,,,None
7322,,,,None
7323,,655.0,2025-07-27,None
7324,,540.0,2025-07-27,None
7325,,725.0,2025-07-27,None
7326,,692.0,2025-07-27,None
7327,,710.0,2025-07-27,None
7328,,,,None
7329,,620.0,2025-07-27,None
7330,,540.0,2025-07-27,None
7331,,935.0,2025-07-27,None
7332,,675.0,2025-07-27,None
7333,,,,None
7334,,,,None
7335,,310.0,2025-07-27,None
7336,,,,None
7337,,,,None
7338,,400.0,2025-07-27,None
7339,,,,None
7340,505.0,500.0,2025-07-20,None
7341,,0.0,2025-06-28,None
7342,,0.0,2025-06-28,None
7343,,0.0,2025-06-28,None
7344,0.0,600.0,2025-08-15,None
7345,,0.0,2025-06-28,None
7346,0.0,600.0,2025-08-15,None
7347,600.0,575.0,2026-03-17,None
7348,,0.0,2025-06-28,None
7349,600.0,585.0,2026-04-27,None
7350,,0.0,2025-06-28,None
7351,,0.0,2025-06-28,None
7352,,0.0,2025-06-28,None
7353,410.0,400.0,2026-07-07,None
7354,370.0,355.0,2026-03-17,None
7355,370.0,355.0,2026-03-17,None
7356,400.0,470.0,2026-06-11,None
7357,,0.0,2025-06-28,None
7358,,0.0,2025-06-28,None
7359,0.0,500.0,2026-06-11,None
7360,425.0,440.0,2026-04-06,None
7361,,0.0,2025-06-28,None
7362,415.0,410.0,2025-12-07,None
7363,,0.0,2025-06-28,None
7364,,0.0,2025-06-28,None
7365,500.0,520.0,2026-03-28,None
7366,460.0,470.0,2026-01-15,None
7367,,0.0,2025-06-28,None
7368,240.0,349.0,2026-02-16,None
7369,390.0,270.0,2026-02-09,None
7370,464.0,460.0,2026-05-04,None
7371,0.0,349.0,2025-08-11,None
7372,349.0,325.0,2026-05-04,None
7373,345.0,171.0,2026-02-09,None
7374,349.0,345.0,2026-05-04,None
7375,349.0,345.0,2026-05-04,None
7376,275.0,345.0,2026-02-09,None
7377,465.0,450.0,2026-05-04,None
7378,40.0,39.0,2026-07-18,None
7379,40.0,39.0,2026-07-18,None
7380,40.0,39.0,2026-07-18,None
7381,58.0,57.0,2026-02-12,None
7341,,0.0,2025-06-28,None
7342,,0.0,2025-06-28,None
7343,,0.0,2025-06-28,None
7344,0.0,600.0,2025-08-15,None
7345,,0.0,2025-06-28,None
7346,0.0,600.0,2025-08-15,None
7347,600.0,575.0,2026-03-17,None
7348,,0.0,2025-06-28,None
7349,600.0,585.0,2026-04-27,None
7350,,0.0,2025-06-28,None
7351,,0.0,2025-06-28,None
7352,,0.0,2025-06-28,None
7353,410.0,400.0,2026-07-07,None
7354,370.0,355.0,2026-03-17,None
7355,370.0,355.0,2026-03-17,None
7356,400.0,470.0,2026-06-11,None
7357,,0.0,2025-06-28,None
7358,,0.0,2025-06-28,None
7359,0.0,500.0,2026-06-11,None
7360,425.0,440.0,2026-04-06,None
7361,,0.0,2025-06-28,None
7362,415.0,410.0,2025-12-07,None
7363,,0.0,2025-06-28,None
7364,,0.0,2025-06-28,None
7365,500.0,520.0,2026-03-28,None
7366,460.0,470.0,2026-01-15,None
7367,,0.0,2025-06-28,None
7368,240.0,349.0,2026-02-16,None
7369,390.0,270.0,2026-02-09,None
7370,464.0,460.0,2026-05-04,None
7371,0.0,349.0,2025-08-11,None
7372,349.0,325.0,2026-05-04,None
7373,345.0,171.0,2026-02-09,None
7374,349.0,345.0,2026-05-04,None
7375,349.0,345.0,2026-05-04,None
7376,275.0,345.0,2026-02-09,None
7377,465.0,450.0,2026-05-04,None
7378,40.0,39.0,2026-07-18,None
7379,40.0,39.0,2026-07-18,None
7380,40.0,39.0,2026-07-18,None
7381,58.0,57.0,2026-02-12,None
7382,,,,None
7383,,,,None
7384,,,,None
7385,,,,None
7386,,,,None
7387,,,,None
7388,,,,None
7389,,,,None
7390,,,,None
7391,750.0,740.0,2026-06-03,None
7392,780.0,775.0,2025-11-29,None
7393,,,,None
7394,,,,None
7395,995.0,960.0,2026-05-11,None
7396,,,,None
7397,,,,None
7398,,,,None
7399,,,,None
7400,,,,None
7401,,,,None
7402,,,,None
7403,,,,None
7404,,,,None
7405,,,,None
7406,,,,None
7407,,,,None
7408,,,,None
7409,,,,None
7410,,,,None
7411,,,,None
7412,,,,None
7413,,,,None
7414,,,,None
7415,,,,None
7416,,,,None
7417,,,,None
7418,,440.0,2026-07-17,None
7419,,,,None
7420,,,,None
7421,,,,None
7422,,,,None
7423,,,,None
7424,,,,None
7425,,,,None
7426,895.0,890.0,2026-07-17,None
7427,1075.0,995.0,2025-08-13,None
7428,,,,None
7429,,,,None
7430,,,,None
7431,,,,None
7432,,,,None
7433,,,,None
7434,,,,None
7435,,,,None
7436,,,,None
7437,,,,None
7438,,,,None
7439,,795.0,2025-10-01,None
7440,,,,None
7441,,,,None
7442,,,,None
7443,,,,None
7444,,,,None
7445,,,,None
7446,,,,None
7447,,,,None
7448,,,,None
7449,,,,None
7450,,,,None
7451,,,,None
7452,,,,None
7453,,,,None
7454,440.0,450.0,2026-05-21,None
7455,370.0,355.0,2025-07-28,None
7456,,,,None
7457,,,,None
7458,,,,None
7459,,,,None
7460,,,,None
7461,,,,None
7462,,,,None
7463,,,,None
7464,,,,None
7465,,,,None
7466,,,,None
7467,,,,None
7468,,,,None
7469,,,,None
7470,,,,None
7471,,,,None
7472,,,,None
7473,,,,None
7474,,,,None
7475,,,,None
7476,,,,None
7477,,,,None
7478,,,,None
7479,,,,None
7480,,,,None
7481,,,,None
7482,,,,None
7483,,,,None
7484,,,,None
7485,,,,None
7486,,,,None
7487,,,,None
7488,,,,None
7489,,,,None
7490,,,,None
7491,,,,None
7492,,,,None
7493,,,,None
7494,,,,None
7495,,,,None
7496,,,,None
7497,,,,None
7498,,,,None
7499,,,,None
7500,,,,None
7501,,,,None
7502,,,,None
7503,,,,None
7504,,,,None
7505,,,,None
7506,,,,None
7507,,,,None
7508,,,,None
7509,,,,None
7510,,,,None
7511,,,,None
7512,,,,None
7513,,,,None
7514,,,,None
7515,,,,None
7516,,,,None
7517,,,,None
7518,,,,None
7519,,,,None
7520,,,,None
7521,,,,None
7522,,,,None
7523,,,,None
7524,,,,None
7525,,,,None
7526,,,,None
7527,,,,None
7528,,,,None
7529,,,,None
7530,,,,None
7531,,,,None
7532,,,,None
7533,,,,None
7534,,,,None
7535,,,,None
7536,,,,None
7537,,,,None
7538,,,,None
7539,,,,None
7540,,,,None
7541,,,,None
7542,,,,None
7543,,,,None
7544,,,,None
7545,,,,None
7546,,,,None
7547,,,,None
7548,,,,None
7549,,,,None
7550,,,,None
7551,,,,None
7552,,,,None
7553,,,,None
7554,,,,None
7555,,,,None
7556,,,,None
7557,,,,None
7558,,,,None
7559,,,,None
7560,,,,None
7561,,,,None
7562,,,,None
7563,,,,None
7564,,,,None
7565,,,,None
7566,,,,None
7567,,,,None
7568,,,,None
7569,,,,None
7570,,,,None
7571,,,,None
7572,,,,None
7573,,,,None
7574,,,,None
7575,,,,None
7576,,,,None
7577,,,,None
7578,,,,None
7579,,,,None
7580,,,,None
7581,,,,None
7582,,,,None
7583,,,,None
7584,,,,None
7585,,,,None
7586,,,,None
7587,,,,None
7588,,,,None
7589,,,,None
7590,,,,None
7591,,,,None
7592,,,,None
7593,,,,None
7594,,,,None
7595,,,,None
7596,,,,None
7597,,,,None
7598,,,,None
7599,,,,None
7600,,,,None
7601,,,,None
7602,,,,None
7603,,,,None
7604,,,,None
7605,,,,None
7606,,,,None
7607,,,,None
7608,,,,None
7609,,,,None
7610,,,,None
7611,,,,None
7612,,,,None
7613,,,,None
7614,,,,None
7615,,,,None
7616,,,,None
7617,,,,None
7618,,,,None
7619,,,,None
7620,,,,None
7621,,,,None
7622,,,,None
7623,,,,None
7624,,,,None
7625,,,,None
7626,,,,None
7627,,,,None
7628,,,,None
7629,,,,None
7630,,,,None
7631,,,,None
7632,,,,None
7633,,,,None
7634,,,,None
7635,,,,None
7636,,,,None
7637,,,,None
7638,,,,None
7639,,,,None
7640,,,,None
7641,,,,None
7642,,,,None
7643,,,,None
7644,,,,None
7645,,,,None
7646,,,,None
7647,,,,None
7648,,,,None
7649,,,,None
7650,,,,None
7651,,,,None
7652,,,,None
7653,,,,None
7654,,,,None
7655,,,,None
7656,,,,None
7657,,,,None
7658,,,,None
7659,,,,None
7660,,,,None
7661,,,,None
7662,,,,None
7663,,,,None
7664,,,,None
7665,,,,None
7666,,,,None
7667,,,,None
7668,,,,None
7669,,,,None
7670,,,,None
7671,,,,None
7672,,,,None
7673,,,,None
7674,,,,None
7675,,,,None
7676,,,,None
7677,,,,None
7678,,,,None
7679,,,,None
7680,,,,None
7681,,,,None
7682,,,,None
7683,,,,None
7684,,,,None
7685,,,,None
7686,,,,None
7687,,,,None
7688,,,,None
7689,,,,None
7690,,,,None
7691,,,,None
7692,,,,None
7693,,,,None
7694,,,,None
7695,,,,None
7696,,,,None
7697,,,,None
7698,,,,None
7699,,,,None
7700,,,,None
7701,,,,None
7702,,,,None
7703,,,,None
7704,,,,None
7705,,,,None
7706,,,,None
7707,,,,None
7708,,,,None
7709,,,,None
7710,,,,None
7711,,,,None
7712,,,,None
7713,,,,None
7714,,,,None
7715,,,,None
7716,,,,None
7717,,,,None
7718,,,,None
7719,,,,None
7720,,,,None
7721,,,,None
7722,,,,None
7723,,,,None
7724,,,,None
7725,,,,None
7726,,,,None
7727,,,,None
7728,,,,None
7729,,,,None
7730,,,,None
7731,,,,None
7732,,,,None
7733,,,,None
7734,,,,None
7735,,,,None
7736,,,,None
7737,,,,None
7738,,,,None
7739,,,,None
7740,,,,None
7741,,,,None
7742,,,,None
7743,,,,None
7744,,,,None
7745,,,,None
7746,,,,None
7747,,,,None
7748,,,,None
7749,,,,None
7750,,,,None
7751,,,,None
7752,,,,None
7753,,,,None
7754,,,,None
7755,,,,None
7756,,,,None
7757,,,,None
7758,,,,None
7759,,,,None
7760,,,,None
7761,,,,None
7762,,,,None
7763,,,,None
7764,,,,None
7765,,,,None
7766,,,,None
7767,,,,None
7768,,,,None
7769,,,,None
7770,,,,None
7771,,,,None
7772,,,,None
7773,,,,None
7774,,,,None
7775,,,,None
7776,,,,None
7777,,,,None
7778,,75.0,2026-02-09,None
7779,,16.0,2026-02-04,None
7780,,11.0,2026-02-04,None
7781,,,,None
7782,,,,None
7783,,8.0,2026-02-04,None
7784,23.0,19.0,2026-02-09,None
7785,,10.0,2026-02-04,None
7786,,14.0,2026-02-04,None
7787,,19.0,2026-02-04,None
7788,10.0,9.0,2026-02-09,None
7789,,,,None
7790,,9.0,2026-02-09,None
7791,,12.0,2026-02-09,None
7792,,,,None
7793,,,,None
7794,,,,None
7795,,,,None
7796,55.0,57.0,2026-02-09,None
7797,,,,None
7798,,,,None
7799,,,,None
7800,,63.0,2026-02-09,None
7801,,,,None
7802,,,,None
7803,52.0,39.0,2026-02-09,None
7804,,,,None
7805,,,,None
7806,,,,None
7807,,,,None
7808,,,,None
7809,,,,None
7810,,,,None
7811,,,,None
7812,,,,None
7813,,,,None
7814,,,,None
7815,,,,None
7816,,,,None
7817,,,,None
7818,,,,None
7819,,,,None
7820,,,,None
7821,,,,None
7822,,,,None
7823,,,,None
7824,,,,None
7825,,,,None
7826,,,,None
7827,,,,None
7828,,,,None
7829,,,,None
7830,,,,None
7831,,,,None
7832,,,,None
7833,,,,None
7834,,,,None
7835,,,,None
7836,,,,None
7837,,,,None
7838,,,,None
7839,,,,None
7840,,,,None
7841,,,,None
7842,,,,None
7843,,,,None
7844,,,,None
7845,,,,None
7846,,,,None
7847,,,,None
7848,,,,None
7849,,,,None
7850,,,,None
7851,,,,None
7852,,,,None
7853,,,,None
7854,,,,None
7855,,,,None
7856,,,,None
7857,,,,None
7858,,,,None
7859,,,,None
7860,,,,None
7861,,,,None
7862,,,,None
7863,,,,None
7864,,,,None
7865,,,,None
7866,,,,None
7867,,,,None
7868,,,,None
7869,,,,None
7870,,,,None
7871,,,,None
7872,,,,None
7873,,,,None
7874,,,,None
7875,,,,None
7876,,,,None
7877,,,,None
7878,,,,None
7879,,,,None
7880,,,,None
7881,,,,None
7882,,,,None
7883,,,,None
7884,,,,None
7885,,,,None
7886,,,,None
7887,,,,None
7888,,,,None
7889,,,,None
7890,,,,None
7891,,,,None
7892,,,,None
7893,,,,None
7894,,,,None
7895,,,,None
7896,,,,None
7897,,,,None
7898,,,,None
7899,,,,None
7900,,,,None
7901,,,,None
7902,,,,None
7903,,,,None
7904,,,,None
7905,,,,None
7906,,,,None
7907,,,,None
7908,,,,None
7909,,,,None
7910,,,,None
7911,,,,None
7912,,,,None
7913,,,,None
7914,,,,None
7915,,,,None
7916,,,,None
7917,,,,None
7918,,,,None
7919,,,,None
7920,,,,None
7921,,,,None
7922,,,,None
7923,,,,None
7924,,,,None
7925,,,,None
7926,,,,None
7927,,,,None
7928,,,,None
7929,,,,None
7930,,,,None
7931,,1650.0,2026-02-09,None
7932,,,,None
7933,,,,None
7934,,,,None
7935,,,,None
7936,,,,None
7937,,,,None
7938,,,,None
7939,,,,None
7940,,,,None
7941,,,,None
7942,,,,None
7943,,,,None
7944,,,,None
7945,,,,None
7946,,,,None
7947,,,,None
7948,,,,None
7949,,,,None
7950,,,,None
7951,,,,None
7952,,,,None
7953,,,,None
7954,,,,None
7955,,,,None
7956,,,,None
7957,,,,None
7958,,,,None
7959,,,,None
7960,,,,None
7961,,,,None
7962,,,,None
7963,,,,None
7964,,,,None
7965,,,,None
7966,,,,None
7967,,,,None
7968,,,,None
7969,,,,None
7970,,,,None
7971,,,,None
7972,,,,None
7973,,,,None
7974,,,,None
7975,,,,None
7976,,,,None
7977,,,,None
7978,,,,None
7979,,,,None
7980,,,,None
7981,,,,None
7982,,,,None
7983,,,,None
7984,,,,None
7985,,,,None
7986,,,,None
7987,,,,None
7988,,,,None
7989,,,,None
7990,,,,None
7991,,,,None
7992,,,,None
7993,,,,None
7994,,,,None
7995,,,,None
7996,,,,None
7997,,,,None
7998,,,,None
7999,,,,None
8000,,,,None
8001,,,,None
8002,,,,None
8003,,,,None
8004,,,,None
8005,,,,None
8006,,,,None
8007,,,,None
8008,,,,None
8009,,,,None
8010,,,,None
8011,,,,None
8012,,,,None
8013,,,,None
8014,,,,None
8015,,,,None
8016,,,,None
8017,,,,None
8018,,,,None
8019,,,,None
8020,,,,None
8021,,,,None
8022,,,,None
8023,,,,None
8024,,,,None
8025,,,,None
8026,,,,None
8027,,,,None
8028,,,,None
8029,,,,None
8030,,,,None
8031,,,,None
8032,,,,None
8033,,,,None
8034,,,,None
8035,,,,None
8036,,,,None
8037,,,,None
8038,,,,None
8039,,,,None
8040,,,,None
8041,,,,None
8042,,,,None
8043,,,,None
8044,,,,None
8045,,,,None
8046,,,,None
8047,,,,None
8048,,,,None
8049,,,,None
8050,,,,None
8051,,,,None
8052,,,,None
8053,,,,None
8054,,,,None
8055,,,,None
8056,,,,None
8057,,,,None
8058,,,,None
8059,,,,None
8060,,,,None
8061,,,,None
8062,,,,None
8063,,,,None
8064,,,,None
8065,,,,None
8066,,,,None
8067,,,,None
8068,,,,None
8069,,,,None
8070,,,,None
8071,,,,None
8072,,,,None
8073,,,,None
8074,,,,None
8075,,,,None
8076,,,,None
8077,,,,None
8078,,,,None
8079,,,,None
8080,,,,None
8081,,,,None
8082,,,,None
8083,,,,None
8084,,,,None
8085,,,,None
8086,,,,None
8087,,,,None
8088,,,,None
8089,,,,None
8090,,,,None
8091,,,,None
8092,,,,None
8093,,,,None
8094,,,,None
8095,,,,None
8096,,,,None
8097,,,,None
8098,,,,None
8099,,,,None
8100,,,,None
8101,,,,None
8102,,,,None
8103,,,,None
8104,,,,None
8105,,,,None
8106,,,,None
8107,,,,None
8108,,,,None
8109,,,,None
8110,,,,None
8111,,,,None
8112,,,,None
8113,,,,None
8114,,,,None
8115,,,,None
8116,,,,None
8117,,,,None
8118,,,,None
8119,,,,None
8120,,,,None
8121,,,,None
8122,,,,None
8123,,,,None
8124,,,,None
8125,,,,None
8126,,,,None
8127,1050.0,1010.0,2026-07-07,None
8128,1300.0,1210.0,2026-07-07,None
8129,1650.0,1360.0,2026-07-07,None
8130,,,,None
8131,,,,None
8132,1310.0,1410.0,2026-06-29,None
8133,,,,None
8134,,,,None
8135,285.0,270.0,2026-04-27,None
8136,285.0,270.0,2026-04-27,None
8137,133.0,135.0,2026-06-20,None
8138,133.0,135.0,2026-06-20,None
8139,,,,None
8140,,,,None
8141,760.0,770.0,2026-07-08,None
8142,760.0,770.0,2026-07-08,None
8143,910.0,980.0,2026-05-21,None
8144,1000.0,990.0,2026-07-09,None
8145,990.0,1000.0,2026-06-15,None
8146,,990.0,2026-05-21,None
8147,980.0,1030.0,2026-05-21,None
8148,1030.0,1050.0,2026-06-03,None
8149,1040.0,1050.0,2026-06-15,None
8150,,,,None
8151,1650.0,1620.0,2026-07-09,None
8152,1620.0,1625.0,2026-07-18,None
8153,,,,None
8154,1620.0,1625.0,2026-07-18,None
8155,1750.0,1720.0,2026-07-09,None
8156,1740.0,1725.0,2026-07-09,None
8157,1770.0,1740.0,2026-05-14,None
8158,1740.0,1720.0,2026-07-09,None
8159,,,,None
8160,2410.0,2300.0,2026-02-26,None
8161,,,,None
8162,,,,None
8163,230.0,220.0,2026-07-18,None
8164,280.0,220.0,2026-06-04,None
8165,190.0,185.0,2026-07-18,None
8166,190.0,185.0,2026-07-03,None
8167,220.0,205.0,2026-06-04,None
8168,190.0,200.0,2026-07-18,None
8169,330.0,310.0,2026-07-03,None
8170,335.0,310.0,2026-06-04,None
8171,325.0,310.0,2026-07-18,None
8172,335.0,310.0,2026-06-04,None
8173,147.0,146.0,2025-11-25,None
8174,150.0,147.0,2025-10-25,None
8175,147.0,146.0,2025-11-25,None
8176,,,,None
8177,,,,None
8178,,,,None
8179,,,,None
8180,,,,None
8181,,,,None
8182,,,,None
8183,,,,None
8184,,,,None
8185,148.0,142.0,2025-11-25,None
8186,148.0,142.0,2025-11-25,None
8187,,,,None
8188,152.0,156.0,2025-09-08,None
8189,155.0,160.0,2026-03-07,None
8190,155.0,160.0,2026-03-07,None
8191,,,,None
8192,,,,None
8193,,,,None
8194,,,,None
8195,,,,None
8196,290.0,300.0,2026-06-03,None
8197,290.0,300.0,2026-06-03,None
8198,60.0,62.0,2026-04-04,None
8199,62.0,64.0,2026-07-08,None
8200,62.0,64.0,2026-07-08,None
8201,60.0,62.0,2026-04-04,None
8202,63.0,66.0,2026-04-04,None
8203,60.0,62.0,2026-04-04,None
8204,63.0,66.0,2026-04-04,None
8205,63.0,66.0,2026-04-04,None
8206,63.0,66.0,2026-04-04,None
8207,,,,None
8208,,,,None
8209,130.0,140.0,2026-07-13,None
8210,,,,None
8211,130.0,140.0,2026-07-13,None
8212,,,,None
8213,,,,None
8214,,,,None
8215,,,,None
8216,,,,None
8217,,,,None
8218,,,,None
8219,,,,None
8220,,,,None
8221,,,,None
8222,,,,None
8223,,,,None
8224,,,,None
8225,,,,None
8226,190.0,160.0,2026-07-21,Down
8227,190.0,160.0,2026-07-21,Down
8228,,,,None
8229,190.0,160.0,2026-07-21,Down
8230,,,,None
8231,100.0,105.0,2026-07-13,None
8232,,,,None
8233,,,,None
8234,,,,None
8235,,,,None
8236,,,,None
8237,116.0,110.0,2026-02-17,None
8238,,,,None
8239,,,,None
8240,145.0,140.0,2026-02-17,None
8241,,113.0,2025-09-12,None
8242,,,,None
8243,220.0,225.0,2025-11-29,None
8244,,,,None
8245,,,,None
8246,220.0,225.0,2025-11-29,None
8247,120.0,115.0,2026-02-17,None
8248,120.0,115.0,2026-02-17,None
8249,,125.0,2026-07-21,None
8250,,,,None
8251,,,,None
8252,,,,None
8253,,,,None
8254,,,,None
8255,,,,None
8256,,,,None
8257,,,,None
8258,,,,None
8259,260.0,255.0,2026-03-17,None
8260,260.0,255.0,2026-03-17,None
8261,255.0,270.0,2026-07-21,Up
8262,260.0,255.0,2026-03-17,None
8263,,,,None
8264,,,,None
8265,,,,None
8266,,,,None
8267,125.0,120.0,2025-08-17,None
8268,,,,None
8269,125.0,120.0,2025-08-17,None
8270,,,,None
8271,114.0,109.0,2025-08-17,None
8272,,,,None
8273,114.0,109.0,2025-08-17,None
8274,114.0,109.0,2025-08-17,None
8275,,,,None
8276,,,,None
8277,,,,None
8278,,,,None
8279,,,,None
8280,,,,None
8281,,,,None
8282,,,,None
8283,,,,None
8284,,,,None
8285,,,,None
8286,200.0,190.0,2025-08-17,None
8287,,,,None
8288,200.0,190.0,2025-08-17,None
8289,,,,None
8290,,,,None
8291,,,,None
8292,360.0,345.0,2026-02-17,None
8293,385.0,380.0,2026-03-17,None
8294,360.0,345.0,2026-02-17,None
8295,,,,None
8296,,,,None
8297,,,,None
8298,100.0,105.0,2026-07-13,None
8299,,,,None
8300,116.0,110.0,2026-02-17,None
8301,,,,None
8302,135.0,137.0,2026-07-10,None
8303,135.0,137.0,2026-07-10,None
8304,133.0,137.0,2026-07-10,None
8305,125.0,137.0,2026-07-10,None
8306,135.0,145.0,2026-07-10,None
8307,136.0,135.0,2026-05-25,None
8308,145.0,150.0,2026-07-21,Up
8309,135.0,150.0,2026-07-21,Up
8310,,132.0,2025-08-15,None
8311,,112.0,2026-02-04,None
8312,155.0,154.0,2026-07-21,Down
8313,,112.0,2026-02-04,None
8314,150.0,165.0,2026-07-10,None
8315,148.0,150.0,2026-05-07,None
8316,165.0,178.0,2026-07-21,Up
8317,148.0,150.0,2026-05-07,None
8318,40.0,35.0,2026-04-18,None
8319,40.0,35.0,2026-04-18,None
8320,76.0,70.0,2026-07-22,Down
8321,76.0,70.0,2026-07-22,Down
8322,76.0,70.0,2026-07-22,Down
8323,,,,None
8324,,,,None
8325,,127.0,2026-02-04,None
8326,168.0,163.0,2026-07-10,None
8327,165.0,162.0,2026-07-21,Down
8328,165.0,162.0,2026-07-21,Down
8329,176.0,178.0,2026-07-10,None
8330,175.0,176.0,2026-05-25,None
8331,175.0,176.0,2026-05-25,None
8332,180.0,190.0,2026-07-10,None
8333,178.0,180.0,2026-06-10,None
8334,178.0,180.0,2026-06-10,None
8335,,,,None
8336,,,,None
8337,,,,None
8338,,,,None
8339,,,,None
8340,,,,None
8341,,,,None
8342,,,,None
8343,,,,None
8344,,,,None
8345,,,,None
8346,,,,None
8347,,,,None
8348,,,,None
8349,,,,None
8350,,,,None
8351,,,,None
8352,,,,None
8353,,,,None
8354,,,,None
8355,,,,None
8356,,,,None
8357,,,,None
8358,,,,None
8359,,,,None
8360,,,,None
8361,,,,None
8362,,,,None
8363,,,,None
8364,,,,None
8365,,,,None
8366,,,,None
8367,,,,None
8368,,,,None
8369,,,,None
8370,,,,None
8371,,,,None
8372,,,,None
8373,,,,None
8374,,,,None
8375,,,,None
8376,,,,None
8377,,,,None
8378,,,,None
8379,,,,None
8380,,,,None
8381,,,,None
8382,,,,None
8383,,,,None
8384,,,,None
8385,,,,None
8386,,,,None
8387,,,,None
8388,,,,None
8389,,,,None
8390,,,,None
8391,,,,None
8392,,,,None
8393,,,,None
8394,,,,None
8395,,,,None
8396,,,,None
8397,,,,None
8398,,,,None
8399,,,,None
8400,,,,None
8401,,,,None
8402,,,,None
8403,,,,None
8404,,,,None
8405,,,,None
8406,,,,None
8407,,,,None
8408,,,,None
8409,,,,None
8410,,,,None
8411,,,,None
8412,,,,None
8413,,,,None
8414,,,,None
8415,,,,None
8416,,,,None
8417,,,,None
8418,,,,None
8419,,,,None
8420,,,,None
8421,,,,None
8422,,,,None
8423,,,,None
8424,,,,None
8425,,,,None
8426,,,,None
8427,,,,None
8428,,,,None
8429,,,,None
8430,,,,None
8431,,,,None
8432,,,,None
8433,,,,None
8434,,,,None
8435,,,,None
8436,,,,None
8437,,,,None
8438,,,,None
8439,,,,None
8440,,,,None
8441,,,,None
8442,,,,None
8443,,,,None
8444,,,,None
8445,,,,None
8446,,,,None
8447,,,,None
8448,,,,None
8449,,,,None
8450,,,,None
8451,,,,None
8452,,,,None
8453,,,,None
8454,,,,None
8455,,,,None
8456,,,,None
8457,,,,None
8458,,,,None
8459,,,,None
8460,,,,None
8461,,,,None
8462,,,,None
8463,,,,None
8464,,,,None
8465,,,,None
8466,,,,None
8467,,,,None
8468,,,,None
8469,,,,None
8470,,,,None
8471,,,,None
8472,,,,None
8473,,,,None
8474,,,,None
8475,,,,None
8476,,,,None
8477,,,,None
8478,,,,None
8479,,,,None
8480,,,,None
8481,,,,None
8482,,,,None
8483,,,,None
8484,,,,None
8485,,,,None
8486,,,,None
8487,,,,None
8488,,,,None
8489,,,,None
8490,,,,None
8491,,,,None
8492,,,,None
8493,,,,None
8494,,,,None
8495,,,,None
8496,,,,None
8497,,,,None
8498,,,,None
8499,,,,None
8500,,,,None
8501,,,,None
8502,,,,None
8503,,,,None
8504,,,,None
8505,,,,None
8506,,,,None
8507,,,,None
8508,,,,None
8509,,,,None
8510,,,,None
8511,,,,None
8512,,,,None
8513,,,,None
8514,,,,None
8515,,,,None
8516,,,,None
8517,,,,None
8518,,,,None
8519,,,,None
8520,,,,None
8521,,,,None
8522,,,,None
8523,,,,None
8524,,,,None
8525,,,,None
8526,,,,None
8527,,,,None
8528,,,,None
8529,,,,None
8530,,,,None
8531,,,,None
8532,,,,None
8533,,,,None
8534,,,,None
8535,,,,None
8536,,,,None
8537,,,,None
8538,,,,None
8539,,,,None
8540,,,,None
8541,,,,None
8542,,1860.0,2026-03-22,None
8543,,,,None
8544,,,,None
8545,,,,None
8546,,,,None
8547,,,,None
8548,,,,None
8549,,,,None
8550,,,,None
8551,,,,None
8552,,,,None
8553,,,,None
8554,,,,None
8555,,,,None
8556,,,,None
8557,,,,None
8558,,,,None
8559,,,,None
8560,,,,None
8561,,,,None
8562,,,,None
8563,,,,None
8564,,,,None
8565,,,,None
8566,,,,None
8567,,,,None
8568,,,,None
8569,,,,None
8570,,,,None
8571,,,,None
8572,,,,None
8573,,,,None
8574,,,,None
8575,,,,None
8576,,,,None
8577,,,,None
8578,,,,None
8579,,,,None
8580,,,,None
8581,,,,None
8582,,,,None
8583,,46.0,2026-02-04,None
8584,,110.0,2026-02-04,None
8585,,,,None
8586,,,,None
8587,,,,None
8588,21.0,15.0,2026-02-09,None
8589,,,,None
8590,,,,None
8591,,,,None
